"species";"date";"obs_id";"obs_letter";"quadrat_num";"count_30s";"count_1m";"counting_time_1m";"count_cells";"counting_time_cells";"count_TRUE";"prop_30s";"prop_1m";"prop_cells";"quadrat_order_30s";"quadrat_order_1m";"quadrat_order_cells"
"ERIANN";2021-06-28;"obs_hrjo";"I";"quadrat10";20;21;101;23;382;19;1,05263157894737;1,10526315789474;1,21052631578947;2;4;10
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat1";32;48;60;46;265;49;0,653061224489796;0,979591836734694;0,938775510204082;1;5;9
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat2";24;34;38;35;185;36;0,666666666666667;0,944444444444444;0,972222222222222;2;6;1
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat3";0;0;40;0;26;0;NA;NA;NA;3;4;7
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat4";10;10;38;10;132;10;1;1;1;4;8;3
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat5";42;74;80;75;256;81;0,518518518518518;0,91358024691358;0,925925925925926;5;3;6
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat6";12;14;36;14;264;15;0,8;0,933333333333333;0,933333333333333;6;9;4
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat7";53;113;100;159;530;171;0,309941520467836;0,660818713450292;0,929824561403509;7;7;5
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat8";0;0;25;0;20;0;NA;NA;NA;8;1;10
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat9";63;158;121;173;510;187;0,336898395721925;0,844919786096257;0,925133689839572;9;10;2
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat10";10;16;70;16;150;17;0,588235294117647;0,941176470588235;0,941176470588235;10;2;8
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat1";20;35;24;38;165;49;0,408163265306122;0,714285714285714;0,775510204081633;9;3;7
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat2";20;28;20;32;130;36;0,555555555555556;0,777777777777778;0,888888888888889;10;4;9
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat3";0;0;10;0;12;0;NA;NA;NA;1;2;5
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat4";7;9;7;8;61;10;0,7;0,9;0,8;2;5;1
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat5";25;67;27;69;330;81;0,308641975308642;0,827160493827161;0,851851851851852;3;1;4
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat6";4;7;10;11;87;15;0,266666666666667;0,466666666666667;0,733333333333333;4;6;2
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat7";30;116;104;143;460;171;0,175438596491228;0,678362573099415;0,83625730994152;5;10;3
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat8";0;0;23;0;25;0;NA;NA;NA;6;9;8
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat9";30;100;69;153;438;187;0,160427807486631;0,53475935828877;0,818181818181818;7;7;10
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat10";6;13;19;13;67;17;0,352941176470588;0,764705882352941;0,764705882352941;8;8;6
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat1";31;34;38;41;206;49;0,63265306122449;0,693877551020408;0,836734693877551;7;1;5
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat2";24;31;28;37;192;36;0,666666666666667;0,861111111111111;1,02777777777778;8;2;7
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat3";0;0;19;0;15;0;NA;NA;NA;9;9;3
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat4";11;7;17;10;164;10;1,1;0,7;1;10;4;9
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat5";65;73;65;74;434;81;0,802469135802469;0,901234567901235;0,91358024691358;1;10;2
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat6";14;10;19;13;132;15;0,933333333333333;0,666666666666667;0,866666666666667;2;5;8
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat7";76;107;85;70;362;171;0,444444444444444;0,625730994152047;0,409356725146199;3;3;1
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat8";0;0;13;0;15;0;NA;NA;NA;4;7;6
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat9";108;110;87;164;382;187;0,577540106951872;0,588235294117647;0,877005347593583;5;6;10
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat10";12;16;33;15;140;17;0,705882352941177;0,941176470588235;0,882352941176471;6;8;4
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat1";47;38;47;44;506;49;0,959183673469388;0,775510204081633;0,897959183673469;5;9;3
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat2";26;38;42;35;252;36;0,722222222222222;1,05555555555556;0,972222222222222;6;10;5
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat3";0;0;33;0;61;0;NA;NA;NA;7;8;1
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat4";9;10;19;10;100;10;0,9;1;1;8;2;7
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat5";52;73;73;75;321;81;0,641975308641975;0,901234567901235;0,925925925925926;9;7;10
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat6";11;13;21;11;111;15;0,733333333333333;0,866666666666667;0,733333333333333;10;3;8
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat7";96;93;108;164;509;171;0,56140350877193;0,543859649122807;0,95906432748538;1;1;9
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat8";0;1;15;0;149;0;NA;Inf;NA;2;5;4
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat9";90;94;86;178;808;187;0,481283422459893;0,502673796791444;0,951871657754011;3;4;6
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat10";18;16;61;17;272;17;1,05882352941176;0,941176470588235;1;4;6;2
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat1";37;44;90;46;250;49;0,755102040816326;0,897959183673469;0,938775510204082;10;4;8
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat2";29;35;75;36;157;36;0,805555555555556;0,972222222222222;1;1;5;10
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat3";0;0;20;0;30;0;NA;NA;NA;2;3;6
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat4";10;10;30;10;73;10;1;1;1;3;7;2
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat5";62;75;120;79;290;81;0,765432098765432;0,925925925925926;0,975308641975309;4;2;5
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat6";11;12;30;15;236;15;0,733333333333333;0,8;1;5;8;3
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat7";75;143;240;166;473;171;0,43859649122807;0,83625730994152;0,970760233918129;6;6;4
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat8";0;0;15;0;20;0;NA;NA;NA;7;10;9
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat9";65;170;130;183;820;187;0,347593582887701;0,909090909090909;0,978609625668449;8;9;1
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat10";13;16;60;17;170;17;0,764705882352941;0,941176470588235;1;9;1;7
"AMBART";2021-07-07;"obs_aefg";"I";"quadrat1";38;48;45;49;289;49;0,775510204081633;0,979591836734694;1;3;7;1
"AMBART";2021-07-07;"obs_aefg";"I";"quadrat2";33;35;35;38;302;36;0,916666666666667;0,972222222222222;1,05555555555556;4;8;3
"AMBART";2021-07-07;"obs_aefg";"I";"quadrat3";0;0;20;0;90;0;NA;NA;NA;5;6;10
"AMBART";2021-07-07;"obs_aefg";"I";"quadrat4";10;10;40;10;183;10;1;1;1;6;10;5
"AMBART";2021-07-07;"obs_aefg";"I";"quadrat5";75;69;49;77;334;81;0,925925925925926;0,851851851851852;0,950617283950617;7;5;9
"AMBART";2021-07-07;"obs_aefg";"I";"quadrat6";11;14;59;15;279;15;0,733333333333333;0,933333333333333;1;8;1;7
"AMBART";2021-07-07;"obs_aefg";"I";"quadrat7";66;153;82;177;602;171;0,385964912280702;0,894736842105263;1,03508771929825;9;9;6
"AMBART";2021-07-07;"obs_aefg";"I";"quadrat8";0;0;10;0;63;0;NA;NA;NA;10;3;2
"AMBART";2021-07-07;"obs_aefg";"I";"quadrat9";80;184;49;182;518;187;0,427807486631016;0,983957219251337;0,973262032085562;1;2;4
"AMBART";2021-07-07;"obs_aefg";"I";"quadrat10";13;15;40;17;222;17;0,764705882352941;0,882352941176471;1;2;4;8
"LIMGIR";2021-07-28;"obs_twze";"A";"quadrat1";60;81;101;87;450;121;0,495867768595041;0,669421487603306;0,71900826446281;1;5;9
"LIMGIR";2021-07-28;"obs_twze";"A";"quadrat2";23;22;56;24;345;32;0,71875;0,6875;0,75;2;6;1
"LIMGIR";2021-07-28;"obs_twze";"A";"quadrat3";4;4;25;4;60;5;0,8;0,8;0,8;3;4;6
"LIMGIR";2021-07-28;"obs_twze";"A";"quadrat4";40;59;91;53;290;71;0,563380281690141;0,830985915492958;0,746478873239437;4;9;3
"LIMGIR";2021-07-28;"obs_twze";"A";"quadrat5";18;17;47;19;145;24;0,75;0,708333333333333;0,791666666666667;5;3;5
"LIMGIR";2021-07-28;"obs_twze";"A";"quadrat6";13;12;58;16;120;14;0,928571428571429;0,857142857142857;1,14285714285714;6;10;4
"LIMGIR";2021-07-28;"obs_twze";"A";"quadrat7";50;90;101;80;390;108;0,462962962962963;0,833333333333333;0,740740740740741;7;8;8
"LIMGIR";2021-07-28;"obs_twze";"A";"quadrat8";0;0;30;0;40;0;NA;NA;NA;8;1;10
"LIMGIR";2021-07-28;"obs_twze";"A";"quadrat9";16;18;45;18;150;29;0,551724137931034;0,620689655172414;0,620689655172414;9;7;2
"LIMGIR";2021-07-28;"obs_twze";"A";"quadrat10";34;33;91;36;297;47;0,723404255319149;0,702127659574468;0,765957446808511;10;2;7
"LIMGIR";2021-07-28;"obs_yvfg";"C";"quadrat1";70;80;116;84;536;121;0,578512396694215;0,661157024793388;0,694214876033058;9;4;9
"LIMGIR";2021-07-28;"obs_yvfg";"C";"quadrat2";20;24;50;24;278;32;0,625;0,75;0,75;10;3;8
"LIMGIR";2021-07-28;"obs_yvfg";"C";"quadrat3";4;4;19;4;119;5;0,8;0,8;0,8;1;2;5
"LIMGIR";2021-07-28;"obs_yvfg";"C";"quadrat4";39;51;137;58;690;71;0,549295774647887;0,71830985915493;0,816901408450704;2;5;1
"LIMGIR";2021-07-28;"obs_yvfg";"C";"quadrat5";16;18;58;19;189;24;0,666666666666667;0,75;0,791666666666667;3;1;4
"LIMGIR";2021-07-28;"obs_yvfg";"C";"quadrat6";12;13;41;14;177;14;0,857142857142857;0,928571428571429;1;4;7;2
"LIMGIR";2021-07-28;"obs_yvfg";"C";"quadrat7";55;78;105;87;733;108;0,509259259259259;0,722222222222222;0,805555555555556;5;6;3
"LIMGIR";2021-07-28;"obs_yvfg";"C";"quadrat8";0;0;7;0;25;0;NA;NA;NA;6;9;7
"LIMGIR";2021-07-28;"obs_yvfg";"C";"quadrat9";17;18;45;20;187;29;0,586206896551724;0,620689655172414;0,689655172413793;7;8;10
"LIMGIR";2021-07-28;"obs_yvfg";"C";"quadrat10";32;38;109;37;346;47;0,680851063829787;0,808510638297872;0,787234042553192;8;10;6
"LIMGIR";2021-07-28;"obs_yuly";"E";"quadrat1";70;80;30;82;275;121;0,578512396694215;0,661157024793388;0,677685950413223;7;1;5
"LIMGIR";2021-07-28;"obs_yuly";"E";"quadrat2";21;24;81;22;125;32;0,65625;0,75;0,6875;8;2;7
"LIMGIR";2021-07-28;"obs_yuly";"E";"quadrat3";4;4;10;4;50;5;0,8;0,8;0,8;9;10;3
"LIMGIR";2021-07-28;"obs_yuly";"E";"quadrat4";35;48;228;44;146;71;0,492957746478873;0,676056338028169;0,619718309859155;10;4;9
"LIMGIR";2021-07-28;"obs_yuly";"E";"quadrat5";19;19;50;18;130;24;0,791666666666667;0,791666666666667;0,75;1;9;2
"LIMGIR";2021-07-28;"obs_yuly";"E";"quadrat6";13;13;45;13;201;14;0,928571428571429;0,928571428571429;0,928571428571429;2;5;10
"LIMGIR";2021-07-28;"obs_yuly";"E";"quadrat7";40;81;242;82;540;108;0,37037037037037;0,75;0,759259259259259;3;3;1
"LIMGIR";2021-07-28;"obs_yuly";"E";"quadrat8";0;0;35;0;20;0;NA;NA;NA;4;7;6
"LIMGIR";2021-07-28;"obs_yuly";"E";"quadrat9";17;21;81;18;90;29;0,586206896551724;0,724137931034483;0,620689655172414;5;6;8
"LIMGIR";2021-07-28;"obs_yuly";"E";"quadrat10";26;38;140;35;260;47;0,553191489361702;0,808510638297872;0,74468085106383;6;8;4
"LIMGIR";2021-07-28;"obs_zkxe";"G";"quadrat1";55;72;82;90;421;121;0,454545454545455;0,59504132231405;0,743801652892562;5;9;3
"LIMGIR";2021-07-28;"obs_zkxe";"G";"quadrat2";20;24;43;25;258;32;0,625;0,75;0,78125;6;10;5
"LIMGIR";2021-07-28;"obs_zkxe";"G";"quadrat3";4;4;14;4;70;5;0,8;0,8;0,8;7;8;1
"LIMGIR";2021-07-28;"obs_zkxe";"G";"quadrat4";41;46;60;48;338;71;0,577464788732394;0,647887323943662;0,676056338028169;8;2;7
"LIMGIR";2021-07-28;"obs_zkxe";"G";"quadrat5";17;18;32;16;151;24;0,708333333333333;0,75;0,666666666666667;9;7;9
"LIMGIR";2021-07-28;"obs_zkxe";"G";"quadrat6";15;15;40;12;150;14;1,07142857142857;1,07142857142857;0,857142857142857;10;3;8
"LIMGIR";2021-07-28;"obs_zkxe";"G";"quadrat7";50;65;90;77;709;108;0,462962962962963;0,601851851851852;0,712962962962963;1;1;10
"LIMGIR";2021-07-28;"obs_zkxe";"G";"quadrat8";0;0;20;0;28;0;NA;NA;NA;2;5;4
"LIMGIR";2021-07-28;"obs_zkxe";"G";"quadrat9";18;20;12;19;155;29;0,620689655172414;0,689655172413793;0,655172413793103;3;4;6
"LIMGIR";2021-07-28;"obs_zkxe";"G";"quadrat10";35;42;57;49;432;47;0,74468085106383;0,893617021276596;1,04255319148936;4;6;2
"LIMGIR";2021-07-28;"obs_rfen";"B";"quadrat1";37;53;92;78;428;121;0,305785123966942;0,43801652892562;0,644628099173554;10;4;8
"LIMGIR";2021-07-28;"obs_rfen";"B";"quadrat2";16;21;30;24;298;32;0,5;0,65625;0,75;1;5;10
"LIMGIR";2021-07-28;"obs_rfen";"B";"quadrat3";4;3;17;4;225;5;0,8;0,6;0,8;2;3;6
"LIMGIR";2021-07-28;"obs_rfen";"B";"quadrat4";45;37;57;50;380;71;0,633802816901408;0,52112676056338;0,704225352112676;3;7;3
"LIMGIR";2021-07-28;"obs_rfen";"B";"quadrat5";15;17;37;17;262;24;0,625;0,708333333333333;0,708333333333333;4;2;5
"LIMGIR";2021-07-28;"obs_rfen";"B";"quadrat6";11;12;41;11;159;14;0,785714285714286;0,857142857142857;0,785714285714286;5;8;2
"LIMGIR";2021-07-28;"obs_rfen";"B";"quadrat7";35;43;87;74;480;108;0,324074074074074;0,398148148148148;0,685185185185185;6;6;4
"LIMGIR";2021-07-28;"obs_rfen";"B";"quadrat8";0;0;55;0;100;0;NA;NA;NA;7;10;9
"LIMGIR";2021-07-28;"obs_rfen";"B";"quadrat9";14;16;48;17;220;29;0,482758620689655;0,551724137931034;0,586206896551724;8;9;1
"LIMGIR";2021-07-28;"obs_rfen";"B";"quadrat10";21;27;44;31;416;47;0,446808510638298;0,574468085106383;0,659574468085106;9;1;7
"LIMGIR";2021-07-28;"obs_aupj";"I";"quadrat1";80;93;119;108;750;121;0,661157024793388;0,768595041322314;0,892561983471074;3;7;1
"LIMGIR";2021-07-28;"obs_aupj";"I";"quadrat2";22;30;63;33;246;32;0,6875;0,9375;1,03125;4;8;3
"LIMGIR";2021-07-28;"obs_aupj";"I";"quadrat3";4;4;19;5;84;5;0,8;0,8;1;5;6;7
"LIMGIR";2021-07-28;"obs_aupj";"I";"quadrat4";45;62;162;67;536;71;0,633802816901408;0,873239436619718;0,943661971830986;6;9;5
"LIMGIR";2021-07-28;"obs_aupj";"I";"quadrat5";15;16;38;20;237;24;0,625;0,666666666666667;0,833333333333333;7;5;9
"LIMGIR";2021-07-28;"obs_aupj";"I";"quadrat6";13;12;35;13;150;14;0,928571428571429;0,857142857142857;0,928571428571429;8;1;6
"LIMGIR";2021-07-28;"obs_aupj";"I";"quadrat7";70;87;118;105;677;108;0,648148148148148;0,805555555555556;0,972222222222222;9;10;8
"LIMGIR";2021-07-28;"obs_aupj";"I";"quadrat8";0;0;13;0;27;0;NA;NA;NA;10;3;2
"LIMGIR";2021-07-28;"obs_aupj";"I";"quadrat9";21;18;30;30;318;29;0,724137931034483;0,620689655172414;1,03448275862069;1;2;4
"LIMGIR";2021-07-28;"obs_aupj";"I";"quadrat10";35;35;23;43;334;47;0,74468085106383;0,74468085106383;0,914893617021277;2;4;10
"EUPPEP2";2021-07-29;"obs_yvfg";"A";"quadrat1";5;6;20;6;127;6;0,833333333333333;1;1;1;5;9
"EUPPEP2";2021-07-29;"obs_yvfg";"A";"quadrat2";48;49;85;53;266;55;0,872727272727273;0,890909090909091;0,963636363636364;2;6;1
"EUPPEP2";2021-07-29;"obs_yvfg";"A";"quadrat3";0;0;8;0;15;1;0;0;0;3;4;7
"EUPPEP2";2021-07-29;"obs_yvfg";"A";"quadrat4";18;19;48;19;234;19;0,947368421052632;1;1;4;8;3
"EUPPEP2";2021-07-29;"obs_yvfg";"A";"quadrat5";14;15;90;14;150;14;1;1,07142857142857;1;5;3;6
"EUPPEP2";2021-07-29;"obs_yvfg";"A";"quadrat6";11;12;33;12;142;12;0,916666666666667;1;1;6;9;4
"EUPPEP2";2021-07-29;"obs_yvfg";"A";"quadrat7";51;53;110;56;405;57;0,894736842105263;0,929824561403509;0,982456140350877;7;7;5
"EUPPEP2";2021-07-29;"obs_yvfg";"A";"quadrat8";12;14;75;15;189;15;0,8;0,933333333333333;1;8;1;10
"EUPPEP2";2021-07-29;"obs_yvfg";"A";"quadrat9";20;21;47;20;266;21;0,952380952380952;1;0,952380952380952;9;10;2
"EUPPEP2";2021-07-29;"obs_yvfg";"A";"quadrat10";18;18;37;18;156;18;1;1;1;10;2;8
"EUPPEP2";2021-07-29;"obs_ufdr";"C";"quadrat1";6;6;21;6;63;6;1;1;1;9;3;7
"EUPPEP2";2021-07-29;"obs_ufdr";"C";"quadrat2";49;52;95;53;254;55;0,890909090909091;0,945454545454545;0,963636363636364;10;4;9
"EUPPEP2";2021-07-29;"obs_ufdr";"C";"quadrat3";0;1;20;1;61;1;0;1;1;1;2;5
"EUPPEP2";2021-07-29;"obs_ufdr";"C";"quadrat4";18;18;70;18;167;19;0,947368421052632;0,947368421052632;0,947368421052632;2;6;1
"EUPPEP2";2021-07-29;"obs_ufdr";"C";"quadrat5";14;14;28;14;88;14;1;1;1;3;1;4
"EUPPEP2";2021-07-29;"obs_ufdr";"C";"quadrat6";12;12;36;12;170;12;1;1;1;4;7;2
"EUPPEP2";2021-07-29;"obs_ufdr";"C";"quadrat7";43;53;109;56;301;57;0,754385964912281;0,929824561403509;0,982456140350877;5;5;3
"EUPPEP2";2021-07-29;"obs_ufdr";"C";"quadrat8";15;15;40;15;141;15;1;1;1;6;9;8
"EUPPEP2";2021-07-29;"obs_ufdr";"C";"quadrat9";23;22;62;21;221;21;1,0952380952381;1,04761904761905;1;7;8;10
"EUPPEP2";2021-07-29;"obs_ufdr";"C";"quadrat10";18;18;51;18;137;18;1;1;1;8;10;6
"EUPPEP2";2021-07-29;"obs_jsrp";"E";"quadrat1";4;6;35;6;90;6;0,666666666666667;1;1;7;1;5
"EUPPEP2";2021-07-29;"obs_jsrp";"E";"quadrat2";41;39;52;49;384;55;0,745454545454545;0,709090909090909;0,890909090909091;8;2;7
"EUPPEP2";2021-07-29;"obs_jsrp";"E";"quadrat3";0;0;30;1;66;1;0;0;1;9;10;3
"EUPPEP2";2021-07-29;"obs_jsrp";"E";"quadrat4";17;18;28;18;140;19;0,894736842105263;0,947368421052632;0,947368421052632;10;4;9
"EUPPEP2";2021-07-29;"obs_jsrp";"E";"quadrat5";10;14;31;14;163;14;0,714285714285714;1;1;1;9;2
"EUPPEP2";2021-07-29;"obs_jsrp";"E";"quadrat6";10;12;39;12;90;12;0,833333333333333;1;1;2;5;10
"EUPPEP2";2021-07-29;"obs_jsrp";"E";"quadrat7";30;37;87;52;295;57;0,526315789473684;0,649122807017544;0,912280701754386;3;3;1
"EUPPEP2";2021-07-29;"obs_jsrp";"E";"quadrat8";7;11;36;15;125;15;0,466666666666667;0,733333333333333;1;4;7;6
"EUPPEP2";2021-07-29;"obs_jsrp";"E";"quadrat9";18;21;37;19;175;21;0,857142857142857;1;0,904761904761905;5;6;8
"EUPPEP2";2021-07-29;"obs_jsrp";"E";"quadrat10";16;16;30;17;154;18;0,888888888888889;0,888888888888889;0,944444444444444;6;8;4
"EUPPEP2";2021-07-29;"obs_asix";"G";"quadrat1";4;6;45;6;110;6;0,666666666666667;1;1;5;9;3
"EUPPEP2";2021-07-29;"obs_asix";"G";"quadrat2";23;46;170;46;427;55;0,418181818181818;0,836363636363636;0,836363636363636;6;10;5
"EUPPEP2";2021-07-29;"obs_asix";"G";"quadrat3";0;1;40;1;115;1;0;1;1;7;8;1
"EUPPEP2";2021-07-29;"obs_asix";"G";"quadrat4";15;15;35;18;230;19;0,789473684210526;0,789473684210526;0,947368421052632;8;2;7
"EUPPEP2";2021-07-29;"obs_asix";"G";"quadrat5";13;13;30;14;120;14;0,928571428571429;0,928571428571429;1;9;7;10
"EUPPEP2";2021-07-29;"obs_asix";"G";"quadrat6";11;11;45;12;147;12;0,916666666666667;0,916666666666667;1;10;3;8
"EUPPEP2";2021-07-29;"obs_asix";"G";"quadrat7";34;39;75;51;516;57;0,596491228070175;0,684210526315789;0,894736842105263;1;1;9
"EUPPEP2";2021-07-29;"obs_asix";"G";"quadrat8";8;13;60;13;160;15;0,533333333333333;0,866666666666667;0,866666666666667;2;5;4
"EUPPEP2";2021-07-29;"obs_asix";"G";"quadrat9";16;19;50;20;258;21;0,761904761904762;0,904761904761905;0,952380952380952;3;4;6
"EUPPEP2";2021-07-29;"obs_asix";"G";"quadrat10";12;18;34;17;175;18;0,666666666666667;1;0,944444444444444;4;6;2
"EUPPEP2";2021-07-29;"obs_ugmx";"B";"quadrat1";5;6;32;6;72;6;0,833333333333333;1;1;10;4;8
"EUPPEP2";2021-07-29;"obs_ugmx";"B";"quadrat2";50;42;87;50;298;55;0,909090909090909;0,763636363636364;0,909090909090909;1;5;10
"EUPPEP2";2021-07-29;"obs_ugmx";"B";"quadrat3";0;1;18;1;91;1;0;1;1;2;3;6
"EUPPEP2";2021-07-29;"obs_ugmx";"B";"quadrat4";15;16;44;15;125;19;0,789473684210526;0,842105263157895;0,789473684210526;3;7;2
"EUPPEP2";2021-07-29;"obs_ugmx";"B";"quadrat5";14;14;20;14;121;14;1;1;1;4;2;5
"EUPPEP2";2021-07-29;"obs_ugmx";"B";"quadrat6";11;12;19;12;88;12;0,916666666666667;1;1;5;8;3
"EUPPEP2";2021-07-29;"obs_ugmx";"B";"quadrat7";49;50;90;55;314;57;0,859649122807018;0,87719298245614;0,964912280701754;6;6;4
"EUPPEP2";2021-07-29;"obs_ugmx";"B";"quadrat8";12;13;39;14;141;15;0,8;0,866666666666667;0,933333333333333;7;10;9
"EUPPEP2";2021-07-29;"obs_ugmx";"B";"quadrat9";22;22;54;18;193;21;1,04761904761905;1,04761904761905;0,857142857142857;8;9;1
"EUPPEP2";2021-07-29;"obs_ugmx";"B";"quadrat10";17;16;47;18;139;18;0,944444444444444;0,888888888888889;1;9;1;7
"EUPPEP2";2021-07-29;"obs_thsa";"I";"quadrat1";6;6;45;6;135;6;1;1;1;3;7;1
"EUPPEP2";2021-07-29;"obs_thsa";"I";"quadrat2";44;51;90;50;345;55;0,8;0,927272727272727;0,909090909090909;4;8;3
"EUPPEP2";2021-07-29;"obs_thsa";"I";"quadrat3";0;0;90;1;60;1;0;0;1;5;6;9
"EUPPEP2";2021-07-29;"obs_thsa";"I";"quadrat4";16;18;85;18;123;19;0,842105263157895;0,947368421052632;0,947368421052632;6;10;5
"EUPPEP2";2021-07-29;"obs_thsa";"I";"quadrat5";14;14;65;14;107;14;1;1;1;7;5;8
"EUPPEP2";2021-07-29;"obs_thsa";"I";"quadrat6";12;12;90;12;68;12;1;1;1;8;1;6
"EUPPEP2";2021-07-29;"obs_thsa";"I";"quadrat7";42;48;75;51;290;57;0,736842105263158;0,842105263157895;0,894736842105263;9;9;7
"EUPPEP2";2021-07-29;"obs_thsa";"I";"quadrat8";14;12;40;15;130;15;0,933333333333333;0,8;1;10;3;2
"EUPPEP2";2021-07-29;"obs_thsa";"I";"quadrat9";22;21;120;19;185;21;1,04761904761905;1;0,904761904761905;1;2;4
"EUPPEP2";2021-07-29;"obs_thsa";"I";"quadrat10";17;17;50;17;120;18;0,944444444444444;0,944444444444444;0,944444444444444;2;4;10
"EUPPEP2";2021-07-29;"obs_aupj";"H";"quadrat1";6;6;15;6;79;6;1;1;1;4;8;2
"EUPPEP2";2021-07-29;"obs_aupj";"H";"quadrat2";41;49;44;49;330;55;0,745454545454545;0,890909090909091;0,890909090909091;5;9;8
"EUPPEP2";2021-07-29;"obs_aupj";"H";"quadrat3";0;0;14;0;27;1;0;0;0;6;7;7
"EUPPEP2";2021-07-29;"obs_aupj";"H";"quadrat4";12;16;27;18;200;19;0,631578947368421;0,842105263157895;0,947368421052632;7;1;5
"EUPPEP2";2021-07-29;"obs_aupj";"H";"quadrat5";13;14;19;14;173;14;0,928571428571429;1;1;8;6;9
"EUPPEP2";2021-07-29;"obs_aupj";"H";"quadrat6";11;12;15;11;178;12;0,916666666666667;1;0,916666666666667;9;2;6
"EUPPEP2";2021-07-29;"obs_aupj";"H";"quadrat7";60;54;65;53;269;57;1,05263157894737;0,947368421052632;0,929824561403509;10;10;10
"EUPPEP2";2021-07-29;"obs_aupj";"H";"quadrat8";12;14;11;15;169;15;0,8;0,933333333333333;1;1;4;3
"EUPPEP2";2021-07-29;"obs_aupj";"H";"quadrat9";19;23;26;20;191;21;0,904761904761905;1,0952380952381;0,952380952380952;2;3;4
"EUPPEP2";2021-07-29;"obs_aupj";"H";"quadrat10";19;17;27;18;195;18;1,05555555555556;0,944444444444444;1;3;5;1
"EPIAPH";2021-08-06;"obs_btow";"A";"quadrat1";5;4;22;5;105;5;1;0,8;1;1;5;10
"EPIAPH";2021-08-06;"obs_btow";"A";"quadrat2";5;5;28;5;80;5;1;1;1;2;6;1
"EPIAPH";2021-08-06;"obs_btow";"A";"quadrat3";0;0;29;0;34;0;NA;NA;NA;3;4;7
"EPIAPH";2021-08-06;"obs_btow";"A";"quadrat4";42;42;128;41;230;47;0,893617021276596;0,893617021276596;0,872340425531915;4;8;3
"EPIAPH";2021-08-06;"obs_btow";"A";"quadrat5";7;7;43;6;120;10;0,7;0,7;0,6;5;3;6
"EPIAPH";2021-08-06;"obs_btow";"A";"quadrat6";3;2;32;2;110;5;0,6;0,4;0,4;6;9;4
"EPIAPH";2021-08-06;"obs_btow";"A";"quadrat7";4;4;38;4;70;4;1;1;1;7;7;5
"EPIAPH";2021-08-06;"obs_btow";"A";"quadrat8";0;0;50;0;70;0;NA;NA;NA;8;1;9
"EPIAPH";2021-08-06;"obs_btow";"A";"quadrat9";4;4;32;4;90;4;1;1;1;9;10;2
"EPIAPH";2021-08-06;"obs_btow";"A";"quadrat10";3;3;20;2;45;3;1;1;0,666666666666667;10;2;8
"EPIAPH";2021-08-06;"obs_afyw";"C";"quadrat1";1;5;22;5;60;5;0,2;1;1;9;3;7
